124 1.752019e+01 -5.431040e-03 2.154994e-01 2.361964e-05 1.732507e+01 1.800041e+01
125 1.752331e+01 -5.389420e-03 2.154025e-01 2.348522e-05 1.826101e+01 1.800041e+01
126 1.737790e+01 -6.338585e-03 2.153150e-01 2.335020e-05 7.224612e+00 1.800042e+01
127 1.739610e+01 -6.189223e-03 2.152364e-01 2.321460e-05 1.930518e+01 1.800043e+01
128 1.752366e+01 -5.306901e-03 2.151660e-01 2.307845e-05 2.744650e+01 1.800043e+01
129 1.753914e+01 -5.181653e-03 2.151033e-01 2.294178e-05 1.917712e+01 1.800044e+01
130 1.753380e+01 -5.197032e-03 2.150478e-01 2.280462e-05 1.763487e+01 1.800045e+01
131 1.753826e+01 -5.145990e-03 2.149989e-01 2.266700e-05 1.835995e+01 1.800045e+01
132 1.756634e+01 -4.935217e-03 2.149562e-01 2.252896e-05 2.011985e+01 1.800046e+01
133 1.748983e+01 -5.433807e-03 2.149192e-01 2.239052e-05 1.234654e+01 1.800047e+01
134 1.741206e+01 -5.938033e-03 2.148873e-01 2.225171e-05 1.221182e+01 1.800047e+01
135 1.732611e+01 -6.494869e-03 2.148603e-01 2.211257e-05 1.156055e+01 1.800048e+01
136 1.740401e+01 -5.933794e-03 2.148375e-01 2.197311e-05 2.371558e+01 1.800049e+01
137 1.743639e+01 -5.685697e-03 2.148187e-01 2.183338e-05 2.036461e+01 1.800050e+01
138 1.747587e+01 -5.390476e-03 2.148033e-01 2.169340e-05 2.090813e+01 1.800050e+01
139 1.751442e+01 -5.103215e-03 2.147910e-01 2.155320e-05 2.085712e+01 1.800051e+01
140 1.760277e+01 -4.477321e-03 2.147815e-01 2.141280e-05 2.458550e+01 1.800052e+01
141 1.756762e+01 -4.699349e-03 2.147743e-01 2.127225e-05 1.542903e+01 1.800053e+01
142 1.762218e+01 -4.306178e-03 2.147691e-01 2.113155e-05 2.209316e+01 1.800053e+01
143 1.760980e+01 -4.373460e-03 2.147655e-01 2.099075e-05 1.713265e+01 1.800054e+01
144 1.763209e+01 -4.202788e-03 2.147632e-01 2.084988e-05 1.970799e+01 1.800055e+01
145 1.766383e+01 -3.968344e-03 2.147620e-01 2.070894e-05 2.042246e+01 1.800056e+01
146 1.769983e+01 -3.706183e-03 2.147615e-01 2.056799e-05 2.075440e+01 1.800056e+01
147 1.779186e+01 -3.061888e-03 2.147613e-01 2.042703e-05 2.494570e+01 1.800057e+01
148 1.776319e+01 -3.248590e-03 2.147613e-01 2.028611e-05 1.600034e+01 1.800058e+01
149 1.783193e+01 -2.766720e-03 2.147611e-01 2.014523e-05 2.324143e+01 1.800059e+01
150 1.778818e+01 -3.058424e-03 2.147606e-01 2.000444e-05 1.489527e+01 1.800059e+01
151 1.782931e+01 -2.766794e-03 2.147594e-01 1.986375e-05 2.119600e+01 1.800060e+01
152 1.788178e+01 -2.399594e-03 2.147573e-01 1.972319e-05 2.206053e+01 1.800061e+01
153 1.795250e+01 -1.910030e-03 2.147540e-01 1.958278e-05 2.344741e+01 1.800062e+01
154 1.801914e+01 -1.451904e-03 2.147495e-01 1.944255e-05 2.317880e+01 1.800063e+01
155 1.800143e+01 -1.573488e-03 2.147434e-01 1.930252e-05 1.692745e+01 1.800064e+01
156 1.794551e+01 -1.954854e-03 2.147356e-01 1.916272e-05 1.407199e+01 1.800064e+01
157 1.790835e+01 -2.205185e-03 2.147258e-01 1.902316e-05 1.544073e+01 1.800065e+01
158 1.795242e+01 -1.899682e-03 2.147139e-01 1.888386e-05 2.147419e+01 1.800066e+01
159 1.792845e+01 -2.059875e-03 2.146997e-01 1.874486e-05 1.642602e+01 1.800067e+01
160 1.792768e+01 -2.060751e-03 2.146831e-01 1.860617e-05 1.814302e+01 1.800068e+01
161 1.799105e+01 -1.625555e-03 2.146639e-01 1.846781e-05 2.292211e+01 1.800069e+01
162 1.803997e+01 -1.291806e-03 2.146420e-01 1.832980e-05 2.187778e+01 1.800069e+01
