0 2.750000e+01 5.062500e+02 2.334090e+01 18
1 1.610996e+01 1.550981e+01 1.574998e+01 1.800000e+01
2 1.793236e+01 7.875555e+00 1.981235e+01 1.800000e+01
3 1.941605e+01 5.277750e+00 2.243030e+01 1.800000e+01
4 1.699973e+01 3.968670e+00 9.674493e+00 1.800000e+01
5 1.800696e+01 3.179937e+00 2.206764e+01 1.800000e+01
6 1.830539e+01 2.652741e+00 1.980690e+01 1.800000e+01
7 1.856600e+01 2.275498e+00 2.013789e+01 1.800000e+01
8 1.800370e+01 1.992198e+00 1.405000e+01 1.800000e+01
9 1.773280e+01 1.771635e+00 1.555715e+01 1.800000e+01
10 1.805354e+01 1.595047e+00 2.095011e+01 1.800000e+01
11 1.812943e+01 1.450477e+00 1.889070e+01 1.800000e+01
12 1.821557e+01 1.329940e+00 1.916579e+01 1.800000e+01
13 1.846201e+01 1.227903e+00 2.142675e+01 1.800000e+01
14 1.842943e+01 1.140412e+00 1.800489e+01 1.800001e+01
15 1.838835e+01 1.064563e+00 1.781197e+01 1.800001e+01
16 1.784813e+01 9.981784e-01 9.729104e+00 1.800001e+01
17 1.828545e+01 9.395900e-01 2.529512e+01 1.800001e+01
18 1.801331e+01 8.875012e-01 1.337923e+01 1.800001e+01
19 1.821229e+01 8.408874e-01 2.179949e+01 1.800001e+01
20 1.790529e+01 7.989287e-01 1.206403e+01 1.800001e+01
21 1.788123e+01 7.609610e-01 1.739942e+01 1.800001e+01
22 1.774284e+01 7.264409e-01 1.483310e+01 1.800001e+01
23 1.769136e+01 6.949193e-01 1.655769e+01 1.800001e+01
24 1.786247e+01 6.660219e-01 2.180189e+01 1.800002e+01
25 1.787346e+01 6.394342e-01 1.813737e+01 1.800002e+01
26 1.806645e+01 6.148900e-01 2.289523e+01 1.800002e+01
27 1.807800e+01 5.921626e-01 1.837849e+01 1.800002e+01
28 1.802811e+01 5.710574e-01 1.668027e+01 1.800002e+01
29 1.793337e+01 5.514069e-01 1.527912e+01 1.800002e+01
30 1.811209e+01 5.330657e-01 2.329762e+01 1.800002e+01
31 1.814185e+01 5.159073e-01 1.903509e+01 1.800003e+01
32 1.820374e+01 4.998209e-01 2.012290e+01 1.800003e+01
33 1.820605e+01 4.847091e-01 1.828024e+01 1.800003e+01
34 1.826125e+01 4.704860e-01 2.008306e+01 1.800003e+01
35 1.826492e+01 4.570755e-01 1.838985e+01 1.800003e+01
36 1.832188e+01 4.444099e-01 2.031570e+01 1.800003e+01
37 1.827228e+01 4.324290e-01 1.648640e+01 1.800004e+01
38 1.837223e+01 4.210786e-01 2.207037e+01 1.800004e+01
39 1.830087e+01 4.103104e-01 1.558942e+01 1.800004e+01
40 1.823358e+01 4.000807e-01 1.560983e+01 1.800004e+01
41 1.828941e+01 3.903501e-01 2.052204e+01 1.800004e+01
42 1.816261e+01 3.810829e-01 1.296564e+01 1.800005e+01
43 1.816689e+01 3.722470e-01 1.834639e+01 1.800005e+01
44 1.796847e+01 3.638129e-01 9.440605e+00 1.800005e+01
45 1.782473e+01 3.557539e-01 1.150397e+01 1.800005e+01
46 1.774968e+01 3.480454e-01 1.437439e+01 1.800006e+01
47 1.779983e+01 3.406652e-01 2.010537e+01 1.800006e+01
48 1.792166e+01 3.335927e-01 2.364294e+01 1.800006e+01
49 1.802910e+01 3.268091e-01 2.318166e+01 1.800006e+01
50 1.791658e+01 3.202971e-01 1.240824e+01 1.800007e+01
51 1.798307e+01 3.140407e-01 2.130432e+01 1.800007e+01
52 1.790498e+01 3.080252e-01 1.392705e+01 1.800007e+01
53 1.799192e+01 3.022369e-01 2.250718e+01 1.800007e+01
54 1.799438e+01 2.966633e-01 1.812458e+01 1.800008e+01
55 1.793064e+01 2.912926e-01 1.449339e+01 1.800008e+01
56 1.799638e+01 2.861140e-01 2.160671e+01 1.800008e+01
57 1.787345e+01 2.811174e-01 1.100026e+01 1.800009e+01
58 1.782853e+01 2.762933e-01 1.527161e+01 1.800009e+01
59 1.785684e+01 2.716330e-01 1.949615e+01 1.800009e+01
60 1.789916e+01 2.671283e-01 2.039208e+01 1.800010e+01
61 1.779914e+01 2.627715e-01 1.180861e+01 1.800010e+01
62 1.776339e+01 2.585556e-01 1.558711e+01 1.800010e+01
63 1.788226e+01 2.544737e-01 2.523742e+01 1.800010e+01
64 1.783398e+01 2.505197e-01 1.479857e+01 1.800011e+01
65 1.790618e+01 2.466875e-01 2.251677e+01 1.800011e+01
66 1.797456e+01 2.429718e-01 2.240935e+01 1.800012e+01
67 1.785758e+01 2.393672e-01 1.015493e+01 1.800012e+01
68 1.792882e+01 2.358689e-01 2.269023e+01 1.800012e+01
69 1.795919e+01 2.324723e-01 2.001914e+01 1.800013e+01
70 1.787784e+01 2.291730e-01 1.227936e+01 1.800013e+01
71 1.794230e+01 2.259668e-01 2.244218e+01 1.800013e+01
72 1.791320e+01 2.228499e-01 1.585324e+01 1.800014e+01
73 1.792114e+01 2.198187e-01 1.849097e+01 1.800014e+01
74 1.805481e+01 2.168697e-01 2.778274e+01 1.800014e+01
75 1.807828e+01 2.139995e-01 1.980968e+01 1.800015e+01
76 1.810985e+01 2.112051e-01 2.047020e+01 1.800015e+01
77 1.809294e+01 2.084835e-01 1.681171e+01 1.800016e+01
78 1.806235e+01 2.058319e-01 1.571518e+01 1.800016e+01
79 1.804410e+01 2.032477e-01 1.662566e+01 1.800017e+01
80 1.799012e+01 2.007283e-01 1.374136e+01 1.800017e+01
81 1.795205e+01 1.982714e-01 1.491827e+01 1.800017e+01
82 1.788837e+01 1.958746e-01 1.275004e+01 1.800018e+01
83 1.784853e+01 1.935358e-01 1.459438e+01 1.800018e+01
84 1.781142e+01 1.912529e-01 1.474467e+01 1.800019e+01
85 1.775784e+01 1.890240e-01 1.327595e+01 1.800019e+01
86 1.785503e+01 1.868471e-01 2.607981e+01 1.800020e+01
87 1.789199e+01 1.847204e-01 2.105689e+01 1.800020e+01
88 1.798948e+01 1.826423e-01 2.643272e+01 1.800020e+01
89 1.802213e+01 1.806111e-01 2.088172e+01 1.800021e+01
90 1.804311e+01 1.786253e-01 1.990143e+01 1.800021e+01
91 1.801826e+01 1.766833e-01 1.579237e+01 1.800022e+01
92 1.808687e+01 1.747837e-01 2.429931e+01 1.800022e+01
93 1.808526e+01 1.729252e-01 1.793757e+01 1.800023e+01
94 1.807562e+01 1.711065e-01 1.718348e+01 1.800023e+01
95 1.800845e+01 1.693262e-01 1.172908e+01 1.800024e+01
96 1.801064e+01 1.675832e-01 1.821715e+01 1.800024e+01
97 1.797562e+01 1.658764e-01 1.463278e+01 1.800025e+01
98 1.791536e+01 1.642046e-01 1.210419e+01 1.800025e+01
99 1.795823e+01 1.625668e-01 2.213453e+01 1.800026e+01
100 1.794063e+01 1.609619e-01 1.620883e+01 1.800026e+01
101 1.790166e+01 1.593890e-01 1.402859e+01 1.800027e+01
102 1.785325e+01 1.578471e-01 1.299497e+01 1.800028e+01
103 1.788518e+01 1.563353e-01 2.112098e+01 1.800028e+01
104 1.791119e+01 1.548528e-01 2.057263e+01 1.800029e+01
105 1.789846e+01 1.533988e-01 1.658381e+01 1.800029e+01
106 1.783040e+01 1.519723e-01 1.073288e+01 1.800030e+01
107 1.781275e+01 1.505727e-01 1.595444e+01 1.800030e+01
108 1.781548e+01 1.491992e-01 1.810562e+01 1.800031e+01
109 1.778055e+01 1.478511e-01 1.403491e+01 1.800031e+01
110 1.784928e+01 1.465276e-01 2.528591e+01 1.800032e+01
111 1.783044e+01 1.452282e-01 1.577371e+01 1.800033e+01
112 1.773895e+01 1.439522e-01 7.661415e+00 1.800033e+01
113 1.780219e+01 1.426989e-01 2.482982e+01 1.800034e+01
114 1.775070e+01 1.414678e-01 1.197914e+01 1.800034e+01
115 1.775881e+01 1.402583e-01 1.867498e+01 1.800035e+01
116 1.778495e+01 1.390698e-01 2.076644e+01 1.800036e+01
117 1.784297e+01 1.379017e-01 2.451636e+01 1.800036e+01
118 1.778916e+01 1.367537e-01 1.154808e+01 1.800037e+01
119 1.773701e+01 1.356251e-01 1.163662e+01 1.800037e+01
120 1.773134e+01 1.345154e-01 1.706213e+01 1.800038e+01
121 1.776715e+01 1.334243e-01 2.202557e+01 1.800039e+01
122 1.770227e+01 1.323513e-01 9.924636e+00 1.800039e+01
123 1.770711e+01 1.312958e-01 1.829145e+01 1.800040e+01
124 1.770926e+01 1.302575e-01 1.797157e+01 1.800041e+01
125 1.769938e+01 1.292360e-01 1.648536e+01 1.800041e+01
126 1.772958e+01 1.282309e-01 2.146813e+01 1.800042e+01
127 1.768558e+01 1.272417e-01 1.219623e+01 1.800043e+01
128 1.770485e+01 1.262682e-01 2.012844e+01 1.800043e+01
129 1.768804e+01 1.253099e-01 1.555851e+01 1.800044e+01
130 1.771632e+01 1.243665e-01 2.132630e+01 1.800045e+01
131 1.771827e+01 1.234376e-01 1.796830e+01 1.800045e+01
132 1.767156e+01 1.225230e-01 1.161860e+01 1.800046e+01
133 1.769316e+01 1.216223e-01 2.051386e+01 1.800047e+01
134 1.771802e+01 1.207352e-01 2.098691e+01 1.800047e+01
135 1.772122e+01 1.198614e-01 1.814528e+01 1.800048e+01
136 1.774687e+01 1.190005e-01 2.116971e+01 1.800049e+01
137 1.770508e+01 1.181524e-01 1.208813e+01 1.800050e+01
138 1.772794e+01 1.173167e-01 2.082279e+01 1.800050e+01
139 1.768082e+01 1.164932e-01 1.125667e+01 1.800051e+01
140 1.768673e+01 1.156816e-01 1.849754e+01 1.800052e+01
141 1.769590e+01 1.148816e-01 1.896334e+01 1.800053e+01
142 1.767453e+01 1.140930e-01 1.469918e+01 1.800053e+01
143 1.768992e+01 1.133157e-01 1.984864e+01 1.800054e+01
144 1.772823e+01 1.125492e-01 2.313556e+01 1.800055e+01
145 1.776833e+01 1.117935e-01 2.346730e+01 1.800056e+01
146 1.783937e+01 1.110482e-01 2.800411e+01 1.800056e+01
147 1.780083e+01 1.103132e-01 1.224942e+01 1.800057e+01
148 1.780651e+01 1.095883e-01 1.862938e+01 1.800058e+01
149 1.778420e+01 1.088733e-01 1.452781e+01 1.800059e+01
150 1.779894e+01 1.081679e-01 1.996544e+01 1.800059e+01
151 1.778911e+01 1.074720e-01 1.633542e+01 1.800060e+01
152 1.782115e+01 1.067854e-01 2.258980e+01 1.800061e+01
153 1.777992e+01 1.061078e-01 1.160339e+01 1.800062e+01
154 1.776628e+01 1.054393e-01 1.571089e+01 1.800063e+01
155 1.775036e+01 1.047794e-01 1.533553e+01 1.800064e+01
156 1.773671e+01 1.041282e-01 1.565251e+01 1.800064e+01
157 1.768937e+01 1.034854e-01 1.041666e+01 1.800065e+01
158 1.771476e+01 1.028508e-01 2.163919e+01 1.800066e+01
159 1.775207e+01 1.022244e-01 2.355504e+01 1.800067e+01
160 1.775660e+01 1.016059e-01 1.846537e+01 1.800068e+01
161 1.771527e+01 1.009952e-01 1.120963e+01 1.800069e+01
162 1.767716e+01 1.003922e-01 1.164116e+01 1.800069e+01
163 1.762276e+01 9.979665e-02 8.954426e+00 1.800070e+01
164 1.765611e+01 9.920853e-02 2.300255e+01 1.800071e+01
165 1.771507e+01 9.862766e-02 2.721968e+01 1.800072e+01
166 1.769664e+01 9.805391e-02 1.470900e+01 1.800073e+01
167 1.771637e+01 9.748715e-02 2.093390e+01 1.800074e+01
168 1.771912e+01 9.692726e-02 1.817031e+01 1.800075e+01
169 1.773047e+01 9.637410e-02 1.960362e+01 1.800076e+01
170 1.774098e+01 9.582758e-02 1.948504e+01 1.800076e+01
171 1.770936e+01 9.528756e-02 1.243188e+01 1.800077e+01
172 1.773966e+01 9.475394e-02 2.282659e+01 1.800078e+01
173 1.770474e+01 9.422660e-02 1.180967e+01 1.800079e+01
174 1.771472e+01 9.370543e-02 1.940941e+01 1.800080e+01
175 1.771733e+01 9.319034e-02 1.816172e+01 1.800081e+01
176 1.768731e+01 9.268122e-02 1.253490e+01 1.800082e+01
177 1.771758e+01 9.217795e-02 2.294175e+01 1.800083e+01
178 1.770659e+01 9.168046e-02 1.579903e+01 1.800084e+01
179 1.769337e+01 9.118863e-02 1.538804e+01 1.800085e+01
180 1.769821e+01 9.070238e-02 1.854621e+01 1.800086e+01
181 1.772485e+01 9.022162e-02 2.242358e+01 1.800087e+01
182 1.775809e+01 8.974624e-02 2.364999e+01 1.800088e+01
183 1.778745e+01 8.927617e-02 2.302099e+01 1.800089e+01
184 1.777612e+01 8.881132e-02 1.574654e+01 1.800090e+01
185 1.781976e+01 8.835160e-02 2.567873e+01 1.800090e+01
186 1.780889e+01 8.789693e-02 1.584145e+01 1.800091e+01
187 1.781196e+01 8.744723e-02 1.837016e+01 1.800092e+01
188 1.777283e+01 8.700242e-02 1.061573e+01 1.800093e+01
189 1.778033e+01 8.656242e-02 1.915793e+01 1.800094e+01
190 1.777064e+01 8.612715e-02 1.598115e+01 1.800095e+01
191 1.778801e+01 8.569655e-02 2.101341e+01 1.800096e+01
192 1.778805e+01 8.527054e-02 1.779610e+01 1.800097e+01
193 1.775064e+01 8.484905e-02 1.073299e+01 1.800098e+01
194 1.770461e+01 8.443200e-02 9.027415e+00 1.800100e+01
195 1.769696e+01 8.401933e-02 1.624781e+01 1.800101e+01
196 1.768021e+01 8.361098e-02 1.449320e+01 1.800102e+01
197 1.768855e+01 8.320687e-02 1.928342e+01 1.800103e+01
198 1.768302e+01 8.280694e-02 1.662058e+01 1.800104e+01
199 1.771360e+01 8.241113e-02 2.361895e+01 1.800105e+01
200 1.768892e+01 8.201938e-02 1.289963e+01 1.800106e+01
201 1.770782e+01 8.163163e-02 2.139299e+01 1.800107e+01
202 1.767633e+01 8.124781e-02 1.150708e+01 1.800108e+01
203 1.768424e+01 8.086787e-02 1.924006e+01 1.800109e+01
204 1.766061e+01 8.049176e-02 1.298875e+01 1.800110e+01
205 1.767786e+01 8.011941e-02 2.110395e+01 1.800111e+01
206 1.764750e+01 7.975077e-02 1.158758e+01 1.800112e+01
207 1.765356e+01 7.938579e-02 1.886884e+01 1.800113e+01
208 1.763933e+01 7.902441e-02 1.477187e+01 1.800114e+01
209 1.764548e+01 7.866658e-02 1.889093e+01 1.800116e+01
210 1.767109e+01 7.831226e-02 2.287677e+01 1.800117e+01
211 1.770128e+01 7.796139e-02 2.386804e+01 1.800118e+01
212 1.768892e+01 7.761393e-02 1.515415e+01 1.800119e+01
213 1.768078e+01 7.726982e-02 1.600307e+01 1.800120e+01
214 1.767038e+01 7.692901e-02 1.551791e+01 1.800121e+01
215 1.768135e+01 7.659147e-02 1.996182e+01 1.800122e+01
216 1.770962e+01 7.625715e-02 2.361245e+01 1.800123e+01
217 1.772967e+01 7.592600e-02 2.193567e+01 1.800125e+01
218 1.773277e+01 7.559798e-02 1.838483e+01 1.800126e+01
219 1.774237e+01 7.527304e-02 1.977348e+01 1.800127e+01
220 1.773829e+01 7.495115e-02 1.687147e+01 1.800128e+01
221 1.772070e+01 7.463226e-02 1.396616e+01 1.800129e+01
222 1.772280e+01 7.431633e-02 1.817408e+01 1.800130e+01
223 1.772432e+01 7.400332e-02 1.805108e+01 1.800131e+01
224 1.768522e+01 7.369320e-02 9.235617e+00 1.800133e+01
225 1.771446e+01 7.338592e-02 2.405964e+01 1.800134e+01
226 1.770990e+01 7.308144e-02 1.671666e+01 1.800135e+01
227 1.771533e+01 7.277974e-02 1.890334e+01 1.800136e+01
228 1.770157e+01 7.248077e-02 1.467736e+01 1.800137e+01
229 1.769673e+01 7.218449e-02 1.662958e+01 1.800139e+01
230 1.769965e+01 7.189088e-02 1.834505e+01 1.800140e+01
231 1.770418e+01 7.159990e-02 1.871202e+01 1.800141e+01
232 1.770853e+01 7.131150e-02 1.868104e+01 1.800142e+01
233 1.768608e+01 7.102567e-02 1.265143e+01 1.800144e+01
234 1.766352e+01 7.074237e-02 1.258303e+01 1.800145e+01
235 1.767564e+01 7.046156e-02 2.041494e+01 1.800146e+01
236 1.767046e+01 7.018321e-02 1.649690e+01 1.800147e+01
237 1.768429e+01 6.990729e-02 2.083458e+01 1.800149e+01
238 1.768212e+01 6.963378e-02 1.718473e+01 1.800150e+01
239 1.770449e+01 6.936264e-02 2.284328e+01 1.800151e+01
240 1.767382e+01 6.909383e-02 1.060343e+01 1.800152e+01
241 1.768587e+01 6.882734e-02 2.047313e+01 1.800154e+01
242 1.766673e+01 6.856314e-02 1.322130e+01 1.800155e+01
243 1.766109e+01 6.830119e-02 1.634440e+01 1.800156e+01
244 1.766687e+01 6.804146e-02 1.902023e+01 1.800157e+01
245 1.766472e+01 6.778394e-02 1.715979e+01 1.800159e+01
246 1.769439e+01 6.752859e-02 2.469321e+01 1.800160e+01
247 1.767312e+01 6.727538e-02 1.263580e+01 1.800161e+01
248 1.766739e+01 6.702430e-02 1.630723e+01 1.800163e+01
249 1.770159e+01 6.677531e-02 2.586100e+01 1.800164e+01
250 1.770351e+01 6.652839e-02 1.816327e+01 1.800165e+01
251 1.773025e+01 6.628352e-02 2.415725e+01 1.800167e+01
252 1.774521e+01 6.604067e-02 2.135580e+01 1.800168e+01
253 1.773878e+01 6.579982e-02 1.618051e+01 1.800169e+01
